"collectDate","plotID","domainID","siteID","nlcdClass","elevation","lat","lon","geodeticDatum","totalTraps","total","BLBR","BLCA","BLHY","BLSP","CHHI","CRPA","CRSP","DIVI","GLSA","GLVO","MIOC","MIPE","MIPI","MRSP","MUER","MUFR","MUMU","MUNI","MYGA","NAIN","NEFL","OCNU","ORPA","OTHE","PEGO","PELE","PEMA","PEME","PEPO","PESP","RARA","REHU","REME","ROSP","SCCA","SIHI","SOCI","SOFU","SOLO","SPTR","SRSP","SUSP","SYFL","TAHU","TAST","ZAHU"
2014-09-24,"ORNL_027","D07","ORNL","evergreenForest",262.6,35.915663,-84.264898,"WGS84",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-24,"ORNL_039","D07","ORNL","pastureHay",259.6,35.934906,-84.246979,"WGS84",100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2014-09-25,"ORNL_001","D07","ORNL","deciduousForest",248.8,35.930948,-84.271662,"WGS84",100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-25,"ORNL_002","D07","ORNL","deciduousForest",265.3,35.980657,-84.212085,"WGS84",100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-25,"ORNL_003","D07","ORNL","deciduousForest",264.5,35.965425,-84.229179,"WGS84",100,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-25,"ORNL_007","D07","ORNL","deciduousForest",287,35.924871,-84.331437,"WGS84",100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-25,"ORNL_027","D07","ORNL","evergreenForest",262.6,35.915663,-84.264898,"WGS84",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-25,"ORNL_039","D07","ORNL","pastureHay",259.6,35.934906,-84.246979,"WGS84",100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-09-26,"ORNL_001","D07","ORNL","deciduousForest",248.8,35.930948,-84.271662,"WGS84",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-26,"ORNL_007","D07","ORNL","deciduousForest",287,35.924871,-84.331437,"WGS84",100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-26,"ORNL_039","D07","ORNL","pastureHay",259.6,35.934906,-84.246979,"WGS84",100,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0
2014-10-21,"ORNL_002","D07","ORNL","deciduousForest",265.3,35.980657,-84.212085,"WGS84",100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-10-21,"ORNL_003","D07","ORNL","deciduousForest",264.5,35.965425,-84.229179,"WGS84",100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-21,"ORNL_027","D07","ORNL","evergreenForest",262.6,35.915663,-84.264898,"WGS84",100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-22,"ORNL_001","D07","ORNL","deciduousForest",248.8,35.930948,-84.271662,"WGS84",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-22,"ORNL_002","D07","ORNL","deciduousForest",265.3,35.980657,-84.212085,"WGS84",100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-22,"ORNL_003","D07","ORNL","deciduousForest",264.5,35.965425,-84.229179,"WGS84",100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-22,"ORNL_007","D07","ORNL","deciduousForest",287,35.924871,-84.331437,"WGS84",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-22,"ORNL_027","D07","ORNL","evergreenForest",262.6,35.915663,-84.264898,"WGS84",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-23,"ORNL_001","D07","ORNL","deciduousForest",248.8,35.930948,-84.271662,"WGS84",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-23,"ORNL_002","D07","ORNL","deciduousForest",265.3,35.980657,-84.212085,"WGS84",100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-10-23,"ORNL_003","D07","ORNL","deciduousForest",264.5,35.965425,-84.229179,"WGS84",100,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-23,"ORNL_007","D07","ORNL","deciduousForest",287,35.924871,-84.331437,"WGS84",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-23,"ORNL_027","D07","ORNL","evergreenForest",262.6,35.915663,-84.264898,"WGS84",100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-24,"ORNL_001","D07","ORNL","deciduousForest",248.8,35.930948,-84.271662,"WGS84",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-24,"ORNL_007","D07","ORNL","deciduousForest",287,35.924871,-84.331437,"WGS84",100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14,"ORNL_001","D07","ORNL","deciduousForest",248.8,35.930948,-84.271662,"WGS84",100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14,"ORNL_007","D07","ORNL","deciduousForest",287,35.924871,-84.331437,"WGS84",100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14,"ORNL_039","D07","ORNL","pastureHay",259.6,35.934906,-84.246979,"WGS84",100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-04-15,"ORNL_002","D07","ORNL","deciduousForest",265.3,35.980657,-84.212085,"WGS84",100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-04-15,"ORNL_003","D07","ORNL","deciduousForest",264.5,35.965425,-84.229179,"WGS84",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-15,"ORNL_027","D07","ORNL","evergreenForest",262.6,35.915663,-84.264898,"WGS84",100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16,"ORNL_002","D07","ORNL","deciduousForest",265.3,35.980657,-84.212085,"WGS84",100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-04-16,"ORNL_003","D07","ORNL","deciduousForest",264.5,35.965425,-84.229179,"WGS84",100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16,"ORNL_027","D07","ORNL","evergreenForest",262.6,35.915663,-84.264898,"WGS84",100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17,"ORNL_002","D07","ORNL","deciduousForest",265.3,35.980657,-84.212085,"WGS84",100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17,"ORNL_003","D07","ORNL","deciduousForest",264.5,35.965425,-84.229179,"WGS84",100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17,"ORNL_027","D07","ORNL","evergreenForest",262.6,35.915663,-84.264898,"WGS84",100,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2015-05-12,"ORNL_001","D07","ORNL","deciduousForest",248.8,35.930948,-84.271662,"WGS84",100,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-12,"ORNL_007","D07","ORNL","deciduousForest",287,35.924871,-84.331437,"WGS84",100,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-12,"ORNL_039","D07","ORNL","pastureHay",259.6,35.934906,-84.246979,"WGS84",100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2015-05-13,"ORNL_002","D07","ORNL","deciduousForest",265.3,35.980657,-84.212085,"WGS84",100,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-13,"ORNL_003","D07","ORNL","deciduousForest",264.5,35.965425,-84.229179,"WGS84",100,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-13,"ORNL_027","D07","ORNL","evergreenForest",262.6,35.915663,-84.264898,"WGS84",100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-14,"ORNL_002","D07","ORNL","deciduousForest",265.3,35.980657,-84.212085,"WGS84",100,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-14,"ORNL_003","D07","ORNL","deciduousForest",264.5,35.965425,-84.229179,"WGS84",100,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-05-14,"ORNL_027","D07","ORNL","evergreenForest",262.6,35.915663,-84.264898,"WGS84",100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-05-15,"ORNL_002","D07","ORNL","deciduousForest",265.3,35.980657,-84.212085,"WGS84",100,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2015-05-15,"ORNL_003","D07","ORNL","deciduousForest",264.5,35.965425,-84.229179,"WGS84",100,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-15,"ORNL_027","D07","ORNL","evergreenForest",262.6,35.915663,-84.264898,"WGS84",100,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2015-06-16,"ORNL_001","D07","ORNL","deciduousForest",248.8,35.930948,-84.271662,"WGS84",100,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-16,"ORNL_007","D07","ORNL","deciduousForest",287,35.924871,-84.331437,"WGS84",100,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-16,"ORNL_039","D07","ORNL","pastureHay",259.6,35.934906,-84.246979,"WGS84",100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2015-06-17,"ORNL_002","D07","ORNL","deciduousForest",265.3,35.980657,-84.212085,"WGS84",100,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-06-17,"ORNL_003","D07","ORNL","deciduousForest",264.5,35.965425,-84.229179,"WGS84",100,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-17,"ORNL_027","D07","ORNL","evergreenForest",262.6,35.915663,-84.264898,"WGS84",100,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-18,"ORNL_002","D07","ORNL","deciduousForest",265.3,35.980657,-84.212085,"WGS84",100,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2015-06-18,"ORNL_003","D07","ORNL","deciduousForest",264.5,35.965425,-84.229179,"WGS84",101,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-18,"ORNL_027","D07","ORNL","evergreenForest",262.6,35.915663,-84.264898,"WGS84",100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-19,"ORNL_002","D07","ORNL","deciduousForest",265.3,35.980657,-84.212085,"WGS84",100,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2015-06-19,"ORNL_003","D07","ORNL","deciduousForest",264.5,35.965425,-84.229179,"WGS84",100,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-06-19,"ORNL_027","D07","ORNL","evergreenForest",262.6,35.915663,-84.264898,"WGS84",100,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-21,"ORNL_001","D07","ORNL","deciduousForest",248.8,35.930948,-84.271662,"WGS84",100,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-21,"ORNL_007","D07","ORNL","deciduousForest",287,35.924871,-84.331437,"WGS84",100,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-07-21,"ORNL_039","D07","ORNL","pastureHay",259.6,35.934906,-84.246979,"WGS84",100,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2015-07-22,"ORNL_002","D07","ORNL","deciduousForest",265.3,35.980657,-84.212085,"WGS84",100,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2015-07-22,"ORNL_003","D07","ORNL","deciduousForest",264.5,35.965425,-84.229179,"WGS84",100,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-07-22,"ORNL_027","D07","ORNL","evergreenForest",262.6,35.915663,-84.264898,"WGS84",100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-23,"ORNL_002","D07","ORNL","deciduousForest",265.3,35.980657,-84.212085,"WGS84",100,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
2015-07-23,"ORNL_003","D07","ORNL","deciduousForest",264.5,35.965425,-84.229179,"WGS84",100,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2015-07-23,"ORNL_027","D07","ORNL","evergreenForest",262.6,35.915663,-84.264898,"WGS84",100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2015-07-24,"ORNL_002","D07","ORNL","deciduousForest",265.3,35.980657,-84.212085,"WGS84",100,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
2015-07-24,"ORNL_003","D07","ORNL","deciduousForest",264.5,35.965425,-84.229179,"WGS84",100,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2015-07-24,"ORNL_027","D07","ORNL","evergreenForest",262.6,35.915663,-84.264898,"WGS84",100,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-11,"ORNL_001","D07","ORNL","deciduousForest",248.8,35.930948,-84.271662,"WGS84",100,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-11,"ORNL_007","D07","ORNL","deciduousForest",287,35.924871,-84.331437,"WGS84",100,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2015-08-11,"ORNL_039","D07","ORNL","pastureHay",259.6,35.934906,-84.246979,"WGS84",100,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
2015-08-12,"ORNL_002","D07","ORNL","deciduousForest",265.3,35.980657,-84.212085,"WGS84",100,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2015-08-12,"ORNL_003","D07","ORNL","deciduousForest",264.5,35.965425,-84.229179,"WGS84",100,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2015-08-12,"ORNL_027","D07","ORNL","evergreenForest",262.6,35.915663,-84.264898,"WGS84",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-13,"ORNL_002","D07","ORNL","deciduousForest",265.3,35.980657,-84.212085,"WGS84",100,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2015-08-13,"ORNL_003","D07","ORNL","deciduousForest",264.5,35.965425,-84.229179,"WGS84",100,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2015-08-13,"ORNL_027","D07","ORNL","evergreenForest",262.6,35.915663,-84.264898,"WGS84",100,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2015-08-14,"ORNL_002","D07","ORNL","deciduousForest",265.3,35.980657,-84.212085,"WGS84",100,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
2015-08-14,"ORNL_003","D07","ORNL","deciduousForest",264.5,35.965425,-84.229179,"WGS84",100,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2015-08-14,"ORNL_027","D07","ORNL","evergreenForest",262.6,35.915663,-84.264898,"WGS84",100,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2015-09-09,"ORNL_001","D07","ORNL","deciduousForest",248.8,35.930948,-84.271662,"WGS84",100,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-09,"ORNL_002","D07","ORNL","deciduousForest",265.3,35.980657,-84.212085,"WGS84",100,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2015-09-09,"ORNL_003","D07","ORNL","deciduousForest",264.5,35.965425,-84.229179,"WGS84",100,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-09,"ORNL_007","D07","ORNL","deciduousForest",287,35.924871,-84.331437,"WGS84",100,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-09-09,"ORNL_027","D07","ORNL","evergreenForest",262.6,35.915663,-84.264898,"WGS84",100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2015-09-09,"ORNL_039","D07","ORNL","pastureHay",259.6,35.934906,-84.246979,"WGS84",100,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2015-09-10,"ORNL_002","D07","ORNL","deciduousForest",265.3,35.980657,-84.212085,"WGS84",100,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
